DMR,2,3031983,DVMIS Multimode ILS
DMR,2,3031999,My Knee Hurts
DMR,2,3032025,Columbia County FL 
DMR,2,3032103,CW Ops
DMR,2,3032323,Paddy's Pub
DMR,2,3032520,California High Desert
DMR,2,3032682,KE5MS Group
DMR,2,3032769,WB2QBP 
DMR,2,3033013,Latinos Unidos
DMR,2,3033217,Christain Co IL Skywarn
DMR,2,3033333,Jacksonville Hub
DMR,2,3033426,Red Digital del Noroeste A.C.
DMR,2,3033581,OMISS
DMR,2,3034482,Motor Coach Operators
DMR,2,3034567,Nomads of DMR
DMR,2,3034614,Weeki Wachee DMR
DMR,2,3034953,JMS FL South RAG CHEW
DMR,2,3034986,JMS FL South 2
DMR,2,3035000,KP4ASD
DMR,2,3036222,Northampton Scout Amateur Radio Group
DMR,2,3036250,Northampton Radio Club
DMR,2,3036940,Doghouse
DMR,2,3037030,Skynet
DMR,2,3037054,RadHisTec
DMR,2,3037188,Whole in the wall
DMR,2,3038232,Night Ops
DMR,2,3038632,CARA 91 RPTR Hernando MS 
DMR,2,3039000,Jeff & Tom
DMR,2,3039055,Italy - SysAdmins
DMR,2,3040251,Jeep Nation
DMR,2,3040401,VU-Hams India
DMR,2,3040404,PCCT
DMR,2,3041270,DXHub2
DMR,2,3041432,Model Trains
DMR,2,3041601,ArabQrz
DMR,2,3041992,Southern Michigan - Skywarn
DMR,2,3041997,Northern MI Skywarn 
DMR,2,3042001,SAUDI ARABIA-DMR
DMR,2,3042069,LID Net
DMR,2,3042600,AMERICA RU PREPARED
DMR,2,3043277,HEARS Network
DMR,2,3043389,SouthEast Link
DMR,2,3043844,Indiana-Link-South
DMR,2,3044023,kitaQ-kanmon Amateur radio Study Group
DMR,2,3044064,OwariAsahi-HamClub
DMR,2,3044120,Japan
DMR,2,3044134,N8JLK AllStar Node 48269
DMR,2,3044444,Follow Through
DMR,2,3044544,WB3JSW
DMR,2,3044796,KF6S
DMR,2,3045229,Illinois Concealed Carry
DMR,2,3045601,Southern Ohio SVARC 
DMR,2,3046075,Lugoff ASL Link
DMR,2,3046255,GMRS World
DMR,2,3046550,SB13
DMR,2,3047017,W9IKU Group
DMR,2,3047435,Talk-Tech-Trivia
DMR,2,3048074,74_ARPSC
DMR,2,3049274,Military Radio Manpack
DMR,2,3049500,ELLIS COUNTY RADIO GROUP
DMR,2,3049562,Boredom Breaker Net
DMR,2,3049855,Michigan D8 Auxcomm
DMR,2,3050051,The Digital Ham
DMR,2,3050210,Malaysia-NET
DMR,2,3050372,HF-Building Antennas
DMR,2,3050520,TGOM
DMR,2,3050853,KE8LCM AllStar Bridge NODE 508530
DMR,2,3050878,Amateur Radio Astronomy Net 
DMR,2,3051507,Iligan Amateur Radio Club
DMR,2,3051514,DX9BC B.R.A.V.E. Inc.
DMR,2,3051522,PINOY-LINK Network
DMR,2,3051547,Kapihan Network
DMR,2,3051550,Saipan Amateur Radio Club
DMR,2,3052008,EASTERN PENNSYLVANIA HUB
DMR,2,3052011,MDR
DMR,2,3052032,TG52032@HS3AS Thailand
DMR,2,3052091,XLXSYS
DMR,2,3052375,RadioNet Spain
DMR,2,3052525,Pinoy@SG
DMR,2,3052910,XLX Nexus
DMR,2,3053112,westmoreland county Pennsylvania TAC
DMR,2,3053473,DX1PRS
DMR,2,3053488,"Pyramid Radio Society, Inc."
DMR,2,3054338,Tech for special needs and ham radio
DMR,2,3055555,HF Portable Operation
DMR,2,3056309,Quad Cities IA/IL
DMR,2,3057663,Central Texas DMR Group
DMR,2,3059973,W2LCW Long Island CW Club
DMR,2,3060911,Southern Counties Emergency Repeater Network
DMR,2,3061616,AutoCad Users Group
DMR,2,3063054,KC1LKO Group
DMR,2,3063163,63Chat
DMR,2,3064086,Worldwide Handshakers
DMR,2,3065500,Homebrew Tech Talk
DMR,2,3065911,WC3PS-WEARS
DMR,2,3065982,Open Source Amateur Radio Club
DMR,2,3066944,Storm Chasing & Tracking
DMR,2,3070568,Powered Paragliding
DMR,2,3071474,NORTH-MICHIGAN
DMR,2,3072000,7.2
DMR,2,3072347,TurbineTalks
DMR,2,3072822,ScubaTalk
DMR,2,3073737,Ham Harder
DMR,2,3073836,South East Valley Emergency Net 
DMR,2,3074025,la radio al servizio della Nazione
DMR,2,3075088,"Rowlett, Texas"
DMR,2,3075119,The Double Nickel Gang
DMR,2,3075142,Kaufman County Amateur Radio Association
DMR,2,3076125,ariTrani
DMR,2,3076462,CRSnet
DMR,2,3077002,HOUSTON TEXAS AREA
DMR,2,3077454,Secret Squirrels - OSS
DMR,2,3078250,MtnComm
DMR,2,3078543,RV Life
DMR,2,3079602,Big Country Hams
DMR,2,3080085,NEW HAMLAND
DMR,2,3080104,DougCoCert
DMR,2,3080303,Navigation and Rucking 
DMR,2,3080795,CO CL Central
DMR,2,3082332,SupaDupa
DMR,2,3082415,Heavy Metal
DMR,2,3082483,Chicago-Link
DMR,2,3083201,D: VA3UEC-1
DMR,2,3084026,TCAG
DMR,2,3084030,SRHRN
DMR,2,3084032,AHRN
DMR,2,3084034,AC CFL
DMR,2,3088788,Midsouth reflector system
DMR,2,3088888,PowderMill
DMR,2,3088990,Italiani nel mondo
DMR,2,3089271,TXAR - TAC1
DMR,2,3089435,Texas i35hams
DMR,2,3090710,Radioscouting deutschsprachig
DMR,2,3091100,Texas First Responders
DMR,2,3091101,Firefighter Chat
DMR,2,3091102,NRV Public Safety Net
DMR,2,3091381,Kansas City Talk Group
DMR,2,3091789,America's Star (Active & Retired)
DMR,2,3091997,Computer Geeks of America
DMR,2,3093844,Recumbent Bikes/Trikes
DMR,2,3094550,ORANGE
DMR,2,3098638,InfoSec
DMR,2,3098794,Ham Radio Rookies
DMR,2,3099534,Maricela
DMR,2,3099797,CTRI 
DMR,2,3099846,General Motors Amateur Radio Club
DMR,2,3099912,WCARES TX
DMR,2,3099961,Abruzzo Talk AllStar
DMR,2,3099999,Arizona Cactus 
DMR,2,3234009,GB7GW - Link
DMR,2,3235287,GB7NR Nottingham
DMR,2,3240717,SK7RFL Local
DMR,2,3240721,SK7RFL SvxLink
DMR,2,3310441,WNY-DIGITAL
DMR,2,3310530,Tallapoosa County Alabama
DMR,2,3311105,Black Swamp Radio Soceity
DMR,2,3311293,The Darksiders
DMR,2,3311630,MKE 443.950 RPTR LINK -AA9JR
DMR,2,3311649,N9BIG Repeater Local
DMR,2,3311653,Van Wert Link
DMR,2,3311784,Logan County Amateur Radio Club
DMR,2,3311954,Escondido DMR Repeater
DMR,2,3312186,SCARC
DMR,2,3312264,KV4S
DMR,2,3312266,kb8vll Group
DMR,2,3312543,PART
DMR,2,3314255,MUDDUCKS
